Country Code,Year,Country Name,CDP_City,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude
BRA,2020,Brazil,Prefeitura de Jaguariúna,0.0,,
BRA,2020,Brazil,Prefeitura de Monteiro Lobato,0.0,,
BRA,2019,Brazil,Prefeitura de Nova Friburgo,0.0,,
BRA,2020,Brazil,Prefeitura de Nova Friburgo,0.0,,
BRA,2020,Brazil,Prefeitura de Nova Santa Rita,0.0,,
BRA,2019,Brazil,Prefeitura de Pau Brasil,0.0,,
BRA,2020,Brazil,Prefeitura de Pau Brasil,0.0,,
BRA,2019,Brazil,Prefeitura de Pedra Bela,0.0,,
BRA,2019,Brazil,Prefeitura de Pedreira,0.0,,
BRA,2020,Brazil,Prefeitura de Pedreira,0.0,,
BRA,2019,Brazil,Prefeitura de Pilões,0.0,,
BRA,2020,Brazil,Prefeitura de Pilões,0.0,,
BRA,2020,Brazil,Prefeitura de Quissamã,0.0,,
BRA,2020,Brazil,Prefeitura de Santa Bárbara,0.0,,
BRA,2019,Brazil,Prefeitura de Serra Talhada,0.0,,
BRA,2020,Brazil,Prefeitura de Serra Talhada,0.0,,
BRA,2020,Brazil,Prefeitura de São Bento do Una,0.0,,
BRA,2019,Brazil,Prefeitura de São Carlos,0.0,,
BRA,2019,Brazil,Prefeitura de São Cristóvão,0.0,,
BRA,2020,Brazil,Prefeitura de São Cristóvão,0.0,,
BRA,2019,Brazil,Prefeitura de São Luis de Montes Belos,0.0,,
BRA,2019,Brazil,Prefeitura de Teresina,0.0,,
BRA,2019,Brazil,Prefeitura de Venâncio Aires,0.0,,
BRA,2019,Brazil,Prefeitura de Vila Nova dos Martírios,0.0,,
BRA,2019,Brazil,Prefeitura de Águas da Prata,0.0,,
BRA,2020,Brazil,Prefeitura de Águas da Prata,0.0,,
BRA,2018,Brazil,Presidente Prudente,0.0,-51.3856,-22.1276
BRA,2019,Brazil,Presidente Prudente,0.0,-51.3856,-22.1276
BRA,2020,Brazil,Presidente Prudente,0.0,-51.3856,-22.1276
BRA,2014,Brazil,Recife,1883.0,-34.8829,-8.05783
BRA,2015,Brazil,Recife,1883.0,-34.8829,-8.05783
BRA,2016,Brazil,Recife,1883.0,-34.8829,-8.05783
BRA,2017,Brazil,Recife,2329792.0,-34.8829,-8.05783
BRA,2018,Brazil,Recife,1875111.26,-34.8829,-8.05783
BRA,2019,Brazil,Recife,2916963.0,-34.8829,-8.05783
BRA,2020,Brazil,Recife,0.0,-34.8829,-8.05783
BRA,2018,Brazil,Rio Branco,0.0,-40.3776,-20.3338
BRA,2019,Brazil,Rio Branco,0.0,-40.3776,-20.3338
BRA,2020,Brazil,Rio Branco,0.0,-40.3776,-20.3338
BRA,2018,Brazil,Rio Verde,0.0,-50.4892,-17.9685
BRA,2019,Brazil,Rio Verde,0.0,-50.4892,-17.9685
BRA,2013,Brazil,Rio de Janeiro,11351700.0,-43.5614,-22.9054
BRA,2014,Brazil,Rio de Janeiro,20758240.0,-43.5614,-22.9054
BRA,2015,Brazil,Rio de Janeiro,20268045.0,-43.5614,-22.9054
BRA,2016,Brazil,Rio de Janeiro,20268045.0,-43.5614,-22.9054
BRA,2017,Brazil,Rio de Janeiro,17006642.0,-43.5614,-22.9054
BRA,2018,Brazil,Rio de Janeiro,17326232.0,-43.5614,-22.9054
BRA,2019,Brazil,Rio de Janeiro,22466951.21,-43.5614,-22.9054
BRA,2020,Brazil,Rio de Janeiro,0.0,-43.5614,-22.9054
BRA,2016,Brazil,Salvador,3698964.0,-38.5023,-12.973
BRA,2017,Brazil,Salvador,3661647.0,-38.5023,-12.973
BRA,2019,Brazil,Salvador,3698963.0,-38.5023,-12.973
BRA,2020,Brazil,Salvador,3023057.0,-38.5023,-12.973
BRA,2019,Brazil,Santo André,0.0,-46.5167,-23.6583
BRA,2018,Brazil,Santos,0.0,-46.3289,-23.9679
BRA,2019,Brazil,Santos,0.0,-46.3289,-23.9679
BRA,2018,Brazil,Sertãozinho,0.0,-47.9947,-21.1451
BRA,2019,Brazil,Sertãozinho,0.0,-47.9947,-21.1451
BRA,2020,Brazil,Sertãozinho,0.0,-47.9947,-21.1451
BRA,2014,Brazil,Sorocaba,1113971.3,-47.4221,-23.4775
BRA,2015,Brazil,Sorocaba,1113971.3,-47.4221,-23.4775
BRA,2016,Brazil,Sorocaba,1113971.0,-47.4221,-23.4775
BRA,2017,Brazil,Sorocaba,1113971.0,-47.4221,-23.4775
BRA,2018,Brazil,Sorocaba,1077333.0,-47.4221,-23.4775
BRA,2019,Brazil,Sorocaba,1257730.0,-47.4221,-23.4775
BRA,2020,Brazil,Sorocaba,0.0,-47.4221,-23.4775
BRA,2019,Brazil,Sumaré,0.0,-47.2669,-22.8219
BRA,2020,Brazil,Sumaré,0.0,-47.2669,-22.8219
BRA,2018,Brazil,São Bento do Sapucaí,0.0,-45.732,-22.6874
BRA,2020,Brazil,São José do Rio Preto,0.0,-49.3762,-20.8118
BRA,2018,Brazil,São José dos Campos,0.0,-45.8783,-23.1848
BRA,2019,Brazil,São José dos Campos,4372254.0,-45.8783,-23.1848
BRA,2020,Brazil,São José dos Campos,0.0,-45.8783,-23.1848
BRA,2019,Brazil,São João da Boa Vista,0.0,-49.1964,-18.4056
BRA,2018,Brazil,São Leopoldo,0.0,-51.1493,-29.761
BRA,2019,Brazil,São Leopoldo,0.0,-51.1493,-29.761
BRA,2020,Brazil,São Leopoldo,0.0,-51.1493,-29.761
BRA,2019,Brazil,São Luís,0.0,-38.057,-6.5344
BRA,2013,Brazil,São Paulo,15115000.0,-46.7382,-23.5595
BRA,2014,Brazil,São Paulo,15115000.0,-46.7382,-23.5595
BRA,2018,Brazil,São Paulo,0.0,-46.7382,-23.5595
BRA,2019,Brazil,São Paulo,16130961.0,-46.7382,-23.5595
BRA,2020,Brazil,São Paulo,16130961.0,-46.7382,-23.5595
BRA,2018,Brazil,São Roque,0.0,-47.1294,-23.5428
BRA,2018,Brazil,São Sebastião,0.0,-23.76,-45.41
BRA,2018,Brazil,São Vicente,0.0,-46.3919,-23.963
BRA,2018,Brazil,Tangará da Serra,0.0,-57.4858,-14.6194
BRA,2019,Brazil,Tangará da Serra,0.0,-57.4858,-14.6194
BRA,2020,Brazil,Tangará da Serra,0.0,-57.4858,-14.6194
BRA,2018,Brazil,Tatuí,0.0,-47.8466,-23.3492
BRA,2019,Brazil,Tremembé,0.0,-45.548,-22.9576
BRA,2020,Brazil,Tremembé,0.0,-45.548,-22.9576
BRA,2018,Brazil,Tupã,0.0,-50.5196,-21.934
BRA,2018,Brazil,Vinhedo,0.0,-46.9838,-23.0307
BRA,2019,Brazil,Vinhedo,40240.590000000004,-46.9838,-23.0307
BRA,2017,Brazil,Vitória,2798291.17,-40.3776,-20.3338
BRA,2018,Brazil,Vitória,0.0,-40.3776,-20.3338
BRA,2019,Brazil,Vitória,3457299.7600000002,-40.3776,-20.3338
BRA,2020,Brazil,Vitória,0.0,-40.3776,-20.3338
BGR,2018,Bulgaria,Sofia,6387412.0,23.3219,42.6977
BGR,2019,Bulgaria,Sofia,2785108.0,23.3219,42.6977
BGR,2020,Bulgaria,Sofia,5430997.35,23.3219,42.6977
BGR,2017,Bulgaria,Stara Zagora,1104.0,25.6345,42.4258
BGR,2018,Bulgaria,Stara Zagora,0.0,25.6345,42.4258
BFA,2019,Burkina Faso,Commune de Bakata,0.0,,
BDI,2018,Burundi,Bujumbura,0.0,29.3599,-3.36137
BDI,2019,Burundi,Bujumbura,0.0,29.3599,-3.36137
BDI,2020,Burundi,Bujumbura,0.0,29.3599,-3.36137
CMR,2020,Cameroon,Ville de Maroua,0.0,,
CMR,2018,Cameroon,Yaoundé 3,0.0,11.31,3.52
CMR,2019,Cameroon,Yaoundé 3,0.0,11.31,3.52
CMR,2018,Cameroon,Yaoundé 4,0.0,11.5167,3.8667
CMR,2019,Cameroon,Yaoundé 4,0.0,11.5167,3.8667
CMR,2020,Cameroon,Yaoundé 4,0.0,11.5167,3.8667
CMR,2018,Cameroon,Yaoundé 6,0.0,11.5191,3.86181
CMR,2019,Cameroon,Yaoundé 6,0.0,11.5191,3.86181
CAN,2016,Canada,"Ajax, ON",538836.0,-79.0204,43.8509
CAN,2017,Canada,"Ajax, ON",1234211.0,-79.0204,43.8509
CAN,2018,Canada,"Ajax, ON",443189.0,-79.0204,43.8509
CAN,2018,Canada,Bridgewater,0.0,-64.5188,44.3786
CAN,2019,Canada,Bridgewater,0.0,-64.5188,44.3786
CAN,2020,Canada,Bridgewater,0.0,-64.5188,44.3786
CAN,2016,Canada,Calgary,18207232.0,-114.071,51.0486
CAN,2017,Canada,Calgary,17679137.0,-114.071,51.0486
CAN,2018,Canada,Calgary,18379547.0,-114.071,51.0486
CAN,2019,Canada,Calgary,18608904.0,-114.071,51.0486
CAN,2020,Canada,Calgary,18984793.0,-114.071,51.0486
CAN,2020,Canada,City of Surrey,0.0,,
CAN,2016,Canada,City of Winnipeg,5257325.0,-97.1374937,49.8997541
CAN,2018,Canada,Durham,6424752.0,-78.9288,43.9368
CAN,2014,Canada,Edmonton,16510297.0,-113.491,53.5444
CAN,2015,Canada,Edmonton,16051047.0,-113.491,53.5444
CAN,2016,Canada,Edmonton,16576702.0,-113.491,53.5444
CAN,2017,Canada,Edmonton,13357063.0,-113.491,53.5444
CAN,2018,Canada,Edmonton,16241812.0,-113.491,53.5444
CAN,2019,Canada,Edmonton,19362482.0,-113.491,53.5444
CAN,2020,Canada,Edmonton,0.0,-113.491,53.5444
CAN,2018,Canada,Guelph,1056077.0,80.25,43.55
CAN,2019,Canada,Guelph,0.0,80.25,43.55
CAN,2015,Canada,Halifax,6055574.0,-63.5714,44.6478
CAN,2019,Canada,Halifax,5784496.0,-63.5714,44.6478
CAN,2020,Canada,Halifax,5784496.0,-63.5714,44.6478
CAN,2016,Canada,Hamilton,16469283.0,-79.8661,43.25
CAN,2017,Canada,Hamilton,,-79.8661,43.25
CAN,2018,Canada,Hamilton,217306157.0,-79.8661,43.25
CAN,2019,Canada,Hamilton,13355524.0,-79.8661,43.25
CAN,2020,Canada,Hamilton,0.0,-79.8661,43.25
CAN,2019,Canada,Kingston,1149000.0,,
CAN,2020,Canada,Kingston,1149000.0,,
CAN,2019,Canada,Kitchener,0.0,-80.561,43.42
CAN,2020,Canada,Kitchener,0.0,-80.561,43.42
CAN,2018,Canada,Laval,2157236.0,-73.7126,45.6207
CAN,2019,Canada,Laval,2259666.0,-73.7126,45.6207
CAN,2014,Canada,"London, ON",2920000.0,-81.2497,42.9837
CAN,2015,Canada,"London, ON",3070000.0,-81.2497,42.9837
CAN,2016,Canada,"London, ON",3070000.0,-81.2497,42.9837
CAN,2017,Canada,"London, ON",3160000.0,-81.2497,42.9837
CAN,2018,Canada,"London, ON",2880300.0,-81.2497,42.9837
CAN,2019,Canada,"London, ON",2892000.0,-81.2497,42.9837
CAN,2020,Canada,"London, ON",0.0,-81.2497,42.9837
CAN,2018,Canada,Mississauga,6600475.7135,43.589,-79.6441
CAN,2019,Canada,Mississauga,7572890.0,43.589,-79.6441
CAN,2020,Canada,Mississauga,0.0,43.589,-79.6441
CAN,2013,Canada,Montreal,13722942.0,-73.5539925,45.5086699
CAN,2014,Canada,Montreal,13722942.0,-73.5539925,45.5086699
CAN,2015,Canada,Montreal,13722942.0,-73.5539925,45.5086699
CAN,2016,Canada,Montreal,13722942.0,-73.5539925,45.5086699
CAN,2017,Canada,Montreal,10197555.0,-73.5539925,45.5086699
CAN,2018,Canada,Montréal,11219680.0,-73.554,45.5087
CAN,2019,Canada,Montréal,11507512.0,-73.554,45.5087
CAN,2020,Canada,Montréal,11134110.0,-73.554,45.5087
CAN,2016,Canada,North Vancouver,196840.0,-123.072,49.32
CAN,2017,Canada,North Vancouver,187055.0,-123.072,49.32
CAN,2018,Canada,North Vancouver,210045.0,-123.072,49.32
CAN,2019,Canada,North Vancouver,210045.0,-123.072,49.32
CAN,2020,Canada,North Vancouver,0.0,-123.072,49.32
CAN,2017,Canada,Ottawa,5420000.0,-75.6972,45.4215
CAN,2018,Canada,Ottawa,6221000.0,-75.6972,45.4215
CAN,2019,Canada,Ottawa,5933407.0,-75.6972,45.4215
CAN,2020,Canada,Ottawa,0.0,-75.6972,45.4215
CAN,2016,Canada,Peterborough,283061.0,-78.319747,44.309058
CAN,2019,Canada,Peterborough,4606.55,-78.319747,44.309058
CAN,2020,Canada,Peterborough,315063.0,-78.319747,44.309058
CAN,2018,Canada,Prince George,0.0,-122.75,53.9171
CAN,2019,Canada,Prince George,0.0,-122.75,53.9171
CAN,2020,Canada,Prince George,0.0,-122.75,53.9171
CAN,2020,Canada,Saanich,0.0,123.378,48.4594
CAN,2017,Canada,Salaberry-de-Valleyfield,435594.0,-74.133086,45.250091
CAN,2017,Canada,Saskatoon,3493456.0,-106.67,52.1332
CAN,2018,Canada,Saskatoon,0.0,-106.67,52.1332
CAN,2019,Canada,Saskatoon,3713892.0,-106.67,52.1332
CAN,2020,Canada,Saskatoon,0.0,-106.67,52.1332
CAN,2018,Canada,St Catharines,949843.0,-79.2469,43.1594
CAN,2019,Canada,St Catharines,0.0,-79.2469,43.1594
CAN,2020,Canada,St Catharines,0.0,-79.2469,43.1594
CAN,2017,Canada,"St Catharines, ON",954541.0,-79.2469,43.1594
CAN,2018,Canada,Sudbury,0.0,-80.9645,46.5268
CAN,2019,Canada,Sudbury,0.0,-80.9645,46.5268
CAN,2020,Canada,Sudbury,0.0,-80.9645,46.5268
CAN,2019,Canada,Thunder Bay,0.0,-89.2477,48.3809
CAN,2020,Canada,Thunder Bay,0.0,-89.2477,48.3809
CAN,2013,Canada,Toronto,20662821.41,-79.3832,43.6532
CAN,2014,Canada,Toronto,20662821.41,-79.3832,43.6532
CAN,2015,Canada,Toronto,20313061.0,-79.3832,43.6532
CAN,2016,Canada,Toronto,18320966.0,-79.3832,43.6532
CAN,2017,Canada,Toronto,20043240.0,-79.3832,43.6532
CAN,2018,Canada,Toronto,15600530.0,-79.3832,43.6532
CAN,2019,Canada,Toronto,0.0,-79.3832,43.6532
CAN,2020,Canada,Toronto,0.0,-79.3832,43.6532
CAN,2019,Canada,"Town of Whitby, ON",0.0,,
CAN,2020,Canada,"Town of Whitby, ON",0.0,,
CAN,2013,Canada,Vancouver,2657105.0,-123.114,49.2612
CAN,2015,Canada,Vancouver,2625609.0,-123.114,49.2612
CAN,2016,Canada,Vancouver,2442602.0,-123.114,49.2612
CAN,2017,Canada,Vancouver,2499107.0,-123.114,49.2612
CAN,2018,Canada,Vancouver,2595196.0,-123.114,49.2612
CAN,2019,Canada,Vancouver,2555868.0,-123.114,49.2612
CAN,2020,Canada,Vancouver,0.0,-123.114,49.2612
CAN,2019,Canada,Victoria,269967.0,-123.366,48.4284
CAN,2020,Canada,Victoria,0.0,-123.366,48.4284
CAN,2016,Canada,Windsor,2475703.0,-83.0364,42.3149
CAN,2017,Canada,Windsor,1898713.0,-83.0364,42.3149
CAN,2018,Canada,Windsor,2593309.0,-83.0364,42.3149
CAN,2019,Canada,Windsor,2252517.0,-83.0364,42.3149
CAN,2020,Canada,Windsor,0.0,-83.0364,42.3149
CAN,2015,Canada,Winnipeg,5257325.0,-97.1375,49.8997
CAN,2017,Canada,Winnipeg,5379024.0,-97.1375,49.8997
CAN,2018,Canada,Winnipeg,5379024.0,-97.1375,49.8997
CAN,2019,Canada,Winnipeg,5379024.0,-97.1375,49.8997
CHL,2018,Chile,Colina,0.0,-70.684,-33.2043
CHL,2019,Chile,Concepción,0.0,-73.0498,-36.827
CHL,2018,Chile,Independencia,0.0,-68.8154,-32.8421
CHL,2019,Chile,Independencia,0.0,-68.8154,-32.8421
CHL,2020,Chile,Independencia,0.0,-68.8154,-32.8421
CHL,2020,Chile,Municipalidad  de Valparaíso,0.0,,
CHL,2019,Chile,Municipalidad Cerro Navia,0.0,,
CHL,2020,Chile,Municipalidad Cerro Navia,0.0,,
CHL,2019,Chile,Municipalidad de Talca,0.0,,
CHL,2020,Chile,Municipalidad de Talca,0.0,,
CHL,2019,Chile,Municipalidad de Temuco,0.0,,
CHL,2020,Chile,Municipalidad de Temuco,0.0,,
CHL,2019,Chile,Municipalidad de Vitacura,4536.54,,
CHL,2020,Chile,Municipalidad de Vitacura,0.0,,
CHL,2019,Chile,Peñalolén,0.0,-70.5302,-33.454
CHL,2020,Chile,Peñalolén,0.0,-70.5302,-33.454
CHL,2018,Chile,Providencia,0.0,-70.6092,-33.4313
CHL,2019,Chile,Providencia,0.0,-70.6092,-33.4313
CHL,2020,Chile,Providencia,0.0,-70.6092,-33.4313
CHL,2016,Chile,Región Metropolitana de Santiago,23120027.8,-70.669265,-33.44889
CHL,2020,Chile,San Pedro de la Paz,0.0,,
CHL,2013,Chile,Santiago,19592190.0,-70.6693,-33.4489
CHL,2015,Chile,Santiago,19592190.0,-70.6693,-33.4489
CHL,2017,Chile,Santiago,28406420.0,-70.6693,-33.4489
CHL,2018,Chile,Santiago,0.0,-70.6693,-33.4489
CHL,2019,Chile,Santiago,26655303.0,-70.6693,-33.4489
CHL,2020,Chile,Santiago,26655303.0,-70.6693,-33.4489
CHL,2019,Chile,Valdivia,909667.0,,
CHL,2020,Chile,Valdivia,0.0,,
CHN,2018,China,Chengdu,0.0,104.076,30.6719
CHN,2019,China,Chengdu,0.0,104.076,30.6719
CHN,2020,China,Chengdu,0.0,104.076,30.6719
CHN,2018,China,Dalian,0.0,121.567,38.9389
CHN,2020,China,Dalian,0.0,121.567,38.9389
CHN,2020,China,Fuzhou Municipal People's Government,0.0,,
CHN,2020,China,Guangzhou,0.0,113.264,23.1291
CHN,2020,China,Hangzhou City,0.0,,
CHN,2018,China,Nanjing,0.0,118.797,32.0603
CHN,2020,China,Nanjing,0.0,118.797,32.0603
CHN,2020,China,Qingdao,0.0,120.356,36.1105
CHN,2019,China,Shenzhen,0.0,113.813,22.9175
CHN,2020,China,Shenzhen,0.0,113.813,22.9175
CHN,2020,China,Wuhan,0.0,114.325,30.6435
CHN,2019,China,Zhenjiang Municipal People's Government,61674200.0,,
CHN,2020,China,Zhenjiang Municipal People's Government,0.0,,
COL,2019,Colombia,Alcaldía Municipal de Armenia,0.0,,
COL,2020,Colombia,Alcaldía Municipal de Armenia,0.0,,
COL,2019,Colombia,Alcaldía de Villavicencio,0.0,,
COL,2020,Colombia,Alcaldía de Villavicencio,0.0,,
COL,2019,Colombia,Alcaldía de Yopal,0.0,,
COL,2018,Colombia,Archipiélago de San Andrés,0.0,-81.6976,12.5794
COL,2019,Colombia,Archipiélago de San Andrés,0.0,-81.6976,12.5794
COL,2018,Colombia,Barrancabermeja,0.0,-73.8724,7.06066
COL,2020,Colombia,Barrancabermeja,0.0,-73.8724,7.06066
COL,2020,Colombia,Barranquilla,0.0,-74.7782,10.9815
COL,2020,Colombia,Beteitiva,12418.07,,
COL,2013,Colombia,Bogotá,15757161.9,-74.0721,4.711
COL,2014,Colombia,Bogotá,16077576.18,-74.0721,4.711
COL,2015,Colombia,Bogotá,13217521.08,-74.0721,4.711
COL,2018,Colombia,Bogotá,0.0,-74.0721,4.711
COL,2019,Colombia,Bogotá,11707310.37,-74.0721,4.711
COL,2020,Colombia,Bogotá,0.0,-74.0721,4.711
COL,2016,Colombia,Bogotá ,12359324.53,-74.0721,4.711
COL,2017,Colombia,Bogotá ,17672009.0,-74.0721,4.711
COL,2018,Colombia,Bucaramanga,0.0,-73.1227,7.11034
COL,2019,Colombia,Bucaramanga,0.0,-73.1227,7.11034
COL,2020,Colombia,Bucaramanga,0.0,-73.1227,7.11034
COL,2020,Colombia,Busbanza,15268570.0,,
COL,2013,Colombia,Cali,4664730.56,-76.522222,3.420556
COL,2014,Colombia,Cali,4566962.0,-76.522222,3.420556
COL,2018,Colombia,Cartagena,0.0,-75.5501,10.4218
COL,2018,Colombia,Cartago,0.0,-83.9194,9.86444
COL,2020,Colombia,Cartago,0.0,-83.9194,9.86444
COL,2020,Colombia,Corrales,39712.15,,
COL,2020,Colombia,Floresta,15268.57,,
COL,2020,Colombia,Floridablanca,0.0,-73.0979,7.07001
COL,2020,Colombia,Gámeza,78169.36,,
COL,2017,Colombia,Ibagué,2330487.0,-75.24,4.44851
COL,2018,Colombia,Ibagué,0.0,-75.24,4.44851
COL,2019,Colombia,Ibagué,0.0,-75.24,4.44851
COL,2020,Colombia,Ibagué,0.0,-75.24,4.44851
COL,2020,Colombia,Itagüí,0.0,,
COL,2018,Colombia,Leticia,0.0,-69.9406,-4.21528
COL,2019,Colombia,Leticia,0.0,-69.9406,-4.21528
COL,2019,Colombia,Madrid (Colombia),0.0,-74.2642,4.73245
COL,2020,Colombia,Madrid (Colombia),0.0,-74.2642,4.73245
COL,2019,Colombia,Manizales,0.0,,
COL,2020,Colombia,Manizales,0.0,,
COL,2018,Colombia,Medellín,2784141.0,-75.5735,6.22729
COL,2019,Colombia,Medellín,0.0,-75.5735,6.22729
COL,2020,Colombia,Medellín,0.0,-75.5735,6.22729
COL,2020,Colombia,Mongua,24831.510000000002,,
COL,2020,Colombia,Mongui,48072.19,,
COL,2018,Colombia,Montería,903.7379999999999,-75.8814,8.74798
COL,2019,Colombia,Montería,943369.0,-75.8814,8.74798
COL,2020,Colombia,Mosquera,0.0,-74.2302,4.70592
COL,2019,Colombia,Municipality of Tópaga,0.0,,
COL,2020,Colombia,Municipality of Tópaga,69118820.0,,
COL,2020,Colombia,Municipio de Cajamarca,0.0,,
COL,2018,Colombia,Palmira,0.0,-76.3036,3.53944
COL,2019,Colombia,Palmira,0.0,-76.3036,3.53944
COL,2019,Colombia,Pasto,109305.9,,
COL,2020,Colombia,Pasto,0.0,,
COL,2019,Colombia,Pereira,0.0,-75.6906,4.80871
COL,2020,Colombia,Pereira,0.0,-75.6906,4.80871
COL,2018,Colombia,Rionegro,0.0,-75.3739,6.15316
COL,2019,Colombia,Rionegro,0.0,-75.3739,6.15316
COL,2020,Colombia,Rionegro,0.0,-75.3739,6.15316
COL,2018,Colombia,San Pedro de Urabá,0.0,8.34552,-76.3414
COL,2019,Colombia,San Pedro de Urabá,0.0,8.34552,-76.3414
COL,2020,Colombia,San Pedro de Urabá,0.0,8.34552,-76.3414
COL,2020,Colombia,San Sebastián de Mariquita,0.0,,
COL,2019,Colombia,Santa Marta,0.0,-74.2127,11.2453
COL,2016,Colombia,Santiago de Cali,4174608.0,-76.532,3.45164
COL,2017,Colombia,Santiago de Cali,4174608.0,-76.532,3.45164
COL,2018,Colombia,Santiago de Cali,0.0,-76.532,3.45164
COL,2019,Colombia,Santiago de Cali,4174608.0,-76.532,3.45164
COL,2020,Colombia,Santiago de Cali,0.0,-76.532,3.45164
COL,2018,Colombia,Sincelejo,0.0,-75.3906,9.30457
COL,2019,Colombia,Sincelejo,0.0,-75.3906,9.30457
COL,2020,Colombia,Sincelejo,0.0,-75.3906,9.30457
COL,2018,Colombia,Sopó,0.0,-73.9384,4.9075
COL,2019,Colombia,Sopó,0.0,-73.9384,4.9075
COL,2017,Colombia,Tulua,208681.0,-76.1979,4.08618
COL,2018,Colombia,Tulua,0.0,-76.1979,4.08618
COL,2020,Colombia,Tunja,0.0,-3.63354,40.4712
COL,2019,Colombia,Valledupa,0.0,,
COM,2017,Comoros,Moroni,49285.0,43.2473,-11.7172
COM,2018,Comoros,Moroni,33277.0,43.2473,-11.7172
COM,2019,Comoros,Moroni,53260.0,43.2473,-11.7172
COG,2018,Congo,Lubumbashi,0.0,-27,11
COG,2019,Congo,Lubumbashi,0.0,-27,11
COD,2018,"Congo, The Democratic Republic of the",Ville de Kinshasa,0.0,15.2663,-4.44193
COD,2019,"Congo, The Democratic Republic of the",Ville de Kinshasa,0.0,15.2663,-4.44193
COD,2020,"Congo, The Democratic Republic of the",Ville de Kinshasa,0.0,15.2663,-4.44193
CRI,2020,Costa Rica,Alajuela,0.0,,
CRI,2019,Costa Rica,Belén,0.0,-84.1503,10.0035
CRI,2020,Costa Rica,Belén,0.0,-84.1503,10.0035
CRI,2019,Costa Rica,Concejo Municipal de Distrito de Monte Verde,34.25,,
CRI,2020,Costa Rica,Concejo Municipal de Distrito de Monte Verde,0.0,,
CRI,2019,Costa Rica,La Unión,0.0,-83.9833,9.91667
CRI,2020,Costa Rica,La Unión,0.0,-83.9833,9.91667
CRI,2020,Costa Rica,Montes de Oca,0.0,,
CRI,2020,Costa Rica,Municipalidad de Cañas,0.0,,
CRI,2019,Costa Rica,Municipalidad de Desamparados,0.0,,
CRI,2020,Costa Rica,Municipalidad de Desamparados,0.0,,
CRI,2020,Costa Rica,Municipalidad de Quepos,0.0,,
CRI,2020,Costa Rica,Oreamuno,0.0,,
CRI,2020,Costa Rica,Paraíso,0.0,,
CRI,2018,Costa Rica,San José,989190.57,9.9326,-84.0796
CRI,2019,Costa Rica,San José,988330.85,9.9326,-84.0796
CRI,2020,Costa Rica,San José,0.0,9.9326,-84.0796
CRI,2020,Costa Rica,San Rafael de Heredia,0.0,,
CRI,2020,Costa Rica,Santa Ana (Costa Rica),0.0,,
CRI,2020,Costa Rica,Santa Bárbara (Costa Rica),0.0,,
CRI,2020,Costa Rica,Zarcero,0.0,,
HRV,2019,Croatia,Zagreb,0.0,15.9819,45.815
CIV,2019,Côte d'Ivoire,Abidjan,0.0,-4.0083,5.36
CIV,2020,Côte d'Ivoire,Abidjan,0.0,-4.0083,5.36
CIV,2018,Côte d'Ivoire,Bouaké,0.0,-5.0149,7.4137
CIV,2019,Côte d'Ivoire,Bouaké,0.0,-5.0149,7.4137
CIV,2018,Côte d'Ivoire,Cocody,0.0,-3.9674,5.3602
CIV,2019,Côte d'Ivoire,Cocody,0.0,-3.9674,5.3602
CIV,2020,Côte d'Ivoire,Cocody,0.0,-3.9674,5.3602
CIV,2018,Côte d'Ivoire,Grand-Bassam,0.0,-3.7537,5.2259
DNK,2017,Denmark,Aarhus,1600000.0,10.137373,56.168393
DNK,2016,Denmark,Aarhus Kommune,1900.0,10.137373,56.168393
DNK,2016,Denmark,City of Ærøskøbing,225.0,10.404684,54.891456
DNK,2013,Denmark,Copenhagen,2124000.0,12.5683,55.6761
DNK,2014,Denmark,Copenhagen,1958886.0,12.5683,55.6761
DNK,2015,Denmark,Copenhagen,1626573.0,12.5683,55.6761
DNK,2016,Denmark,Copenhagen,1450358.0,12.5683,55.6761
DNK,2017,Denmark,Copenhagen,1450358.0,12.5683,55.6761
DNK,2018,Denmark,Copenhagen,0.0,12.5683,55.6761
DNK,2019,Denmark,Copenhagen,0.0,12.5683,55.6761
DNK,2020,Denmark,Copenhagen,0.0,12.5683,55.6761
DNK,2017,Denmark,Egedal,179535.0,12.2387,55.795
DNK,2018,Denmark,Egedal,217097.0,12.2387,55.795
DNK,2019,Denmark,Egedal,213427.0,12.2387,55.795
DNK,2020,Denmark,Egedal,0.0,12.2387,55.795
DNK,2017,Denmark,Elsinore,294549.0,12.5921,56.0308
DNK,2019,Denmark,Fredensborg,196090.19,12.4058,55.9747
DNK,2020,Denmark,Fredensborg,0.0,12.4058,55.9747
DNK,2018,Denmark,Frederikshavn,0.0,10.521,57.4427
DNK,2019,Denmark,Frederikshavn,0.0,10.521,57.4427
DNK,2017,Denmark,Gladsaxe,331282.0,12.4887,55.7335
DNK,2018,Denmark,Gladsaxe,332767.0,12.4887,55.7335
DNK,2019,Denmark,Gladsaxe,326439.0,12.4887,55.7335
DNK,2020,Denmark,Gladsaxe,0.0,12.4887,55.7335
DNK,2016,Denmark,Gladsaxe Kommune,362078.0,12.488686,55.733461
DNK,2018,Denmark,Helsingør,0.0,12.5921,56.0308
DNK,2019,Denmark,Helsingør,299657.0,12.5921,56.0308
DNK,2020,Denmark,Helsingør,0.0,12.5921,56.0308
DNK,2018,Denmark,Hillerød,0.0,12.2349,55.931
